股票代號,收盤價
1590,1320.0
2002,18.75
2303,140.0
2308,2155.0
2313,264.0
2317,272.0
2327,984.0
2330,2385.0
2345,2495.0
2368,1370.0
2382,374.0
2383,5200.0
2439,92.8
2449,280.5
2454,4460.0
2481,145.5
3008,5145.0
3017,2365.0
3037,988.0
3376,197.5
3443,5075.0
3533,2300.0
3653,3990.0
3661,4320.0
3665,2090.0
3711,595.0
4958,639.0
6191,100.0
6271,225.0
6278,204.5
6515,9450.0
6669,5080.0
6805,1715.0
8046,885.0
8150,94.9
8210,1345.0
8996,1515.0
1815,95.0
3264,211.5
4966,675.0
5274,18485.0
5347,166.5
5439,323.5
6147,229.5
6187,1155.0
6223,6420.0
6274,1670.0
6488,1100.0
6510,3540.0
8358,640.0
