股票代號,收盤價
1319,76.4
1590,1440.0
2002,18.6
2303,83.1
2308,2165.0
2313,274.5
2317,239.5
2327,348.5
2330,2250.0
2337,160.5
2345,2495.0
2357,590.0
2368,1480.0
2383,4730.0
2404,977.0
2439,89.5
2449,354.0
2454,3155.0
2481,102.0
3017,2705.0
3037,903.0
3189,527.0
3376,205.5
3443,4835.0
3653,4780.0
3661,4150.0
3665,2875.0
3711,520.0
6191,100.0
6415,436.0
6515,10055.0
6669,4755.0
6805,1995.0
8046,997.0
8150,84.1
8210,1265.0
8996,1190.0
1815,116.0
3217,174.0
3264,235.5
4966,562.0
4979,718.0
5274,17790.0
5439,403.0
6147,177.5
6187,1345.0
6223,5000.0
6274,1220.0
6510,3660.0
8358,433.0
