股票代號,收盤價
1303,73.9
1319,80.6
1326,44.95
2002,18.9
2308,1380.0
2313,248.0
2327,243.5
2330,1760.0
2345,1510.0
2357,549.0
2368,860.0
2383,2600.0
2404,821.0
2439,83.5
2449,261.0
2454,1490.0
3008,2155.0
3017,1990.0
3037,444.5
3045,109.0
3189,313.0
3376,191.0
3443,2165.0
3583,453.5
3653,3795.0
3661,2485.0
3665,1740.0
3711,328.5
6139,524.0
6191,88.1
6515,7150.0
6669,3300.0
6805,1750.0
8046,522.0
8210,867.0
8996,846.0
1815,95.80000305175781
3211,345.0
3217,151.5
3264,155.5
3324,879.0
4979,341.5
5274,10700.0
5347,116.0
6187,810.0
6223,3595.0
6274,569.0
6488,420.5
6510,3080.0
8358,236.5
