股票代號,收盤價
1590,1385.0
2002,19.35
2303,178.0
2308,2000.0
2313,240.0
2317,256.0
2327,1050.0
2330,2390.0
2345,2375.0
2368,1255.0
2382,372.0
2383,5560.0
2439,91.8
2449,333.5
2454,4285.0
2481,195.0
3008,4900.0
3017,2530.0
3037,931.0
3376,201.0
3443,4880.0
3533,2235.0
3653,3640.0
3661,4330.0
3665,2005.0
3711,653.0
4958,587.0
6191,98.4
6271,251.5
6278,201.5
6515,9500.0
6669,4605.0
6805,1805.0
8046,955.0
8150,103.0
8210,1325.0
8996,1450.0
1815,106.5
3264,234.5
4966,664.0
5274,18325.0
5347,200.0
5439,320.5
6147,249.0
6187,1060.0
6223,7175.0
6274,1765.0
6488,965.0
6510,3465.0
8358,638.0
