股票代號,收盤價
1319,97.8
1590,1280.0
2002,18.65
2303,121.0
2308,2255.0
2313,252.0
2317,269.5
2327,751.0
2330,2295.0
2345,2420.0
2368,1360.0
2382,376.5
2383,4770.0
2404,1110.0
2439,90.1
2449,288.5
2454,4070.0
2481,148.5
3008,3535.0
3017,2570.0
3037,911.0
3376,236.5
3443,4255.0
3533,2290.0
3653,3820.0
3661,4170.0
3665,2095.0
3711,540.0
6191,94.7
6271,218.5
6278,197.5
6515,8380.0
6669,5275.0
6805,1895.0
8046,831.0
8150,87.2
8210,1375.0
8996,1210.0
1815,96.9000015258789
3264,211.0
4966,663.0
5274,17525.0
5347,156.5
5439,353.0
6147,243.0
6187,1080.0
6223,5515.0
6274,1535.0
6510,3565.0
8358,586.0
