股票代號,收盤價
1590,1220.0
2002,18.75
2303,156.0
2308,1735.0
2313,228.5
2317,250.5
2327,550.0
2330,2460.0
2345,1855.0
2360,2290.0
2368,1020.0
2382,343.0
2383,4890.0
2408,525.0
2439,78.2
2449,291.5
2454,4710.0
2481,168.5
2637,102.0
3008,6430.0
3017,3430.0
3037,981.0
3376,179.0
3443,7150.0
3653,5525.0
3661,3540.0
3665,2210.0
3711,638.0
4958,473.0
6191,83.2
6271,229.5
6278,196.0
6515,6435.0
6669,2140.0
6805,2295.0
8046,1100.0
8150,94.0
8210,902.0
8996,1430.0
3264,268.5
4966,568.0
4979,611.0
5274,19290.0
5347,172.0
6187,1250.0
6223,5800.0
6274,1370.0
6488,944.0
6510,3520.0
8358,499.5
