股票代號,收盤價
1303,85.9
1319,75.2
2002,19.0
2303,74.5
2308,2075.0
2313,214.5
2317,221.5
2327,297.0
2330,2185.0
2345,2140.0
2357,585.0
2368,1390.0
2383,4475.0
2404,989.0
2439,86.7
2449,286.0
2454,2435.0
2481,100.0
3017,2945.0
3037,790.0
3189,526.0
3376,213.0
3443,4035.0
3653,5370.0
3661,4215.0
3665,2765.0
3711,496.0
6191,109.0
6415,436.0
6515,10060.0
6669,4635.0
6805,1915.0
7769,4730.0
8046,874.0
8210,1210.0
8996,1125.0
1815,108.5
3211,381.5
3217,177.0
3264,210.0
3324,1215.0
4966,649.0
5274,16370.0
5439,365.5
6147,145.0
6223,4650.0
6274,1045.0
6488,582.0
6510,3630.0
8358,359.5
