股票代號,收盤價
1590,1345.0
2002,18.7
2303,163.0
2308,1885.0
2313,224.0
2317,237.5
2327,891.0
2330,2465.0
2345,2415.0
2368,1150.0
2382,377.0
2383,5315.0
2439,89.3
2449,305.5
2454,3995.0
2481,211.5
3008,3950.0
3017,2325.0
3037,863.0
3376,197.0
3443,4400.0
3533,1990.0
3653,3200.0
3661,4065.0
3665,1900.0
3711,625.0
4958,565.0
6191,105.5
6271,255.0
6278,200.0
6515,7705.0
6669,5050.0
6805,1395.0
8046,1105.0
8150,106.5
8210,1195.0
8996,1320.0
1815,96.5999984741211
3264,232.0
4966,662.0
5274,13975.0
5347,176.5
5439,338.0
6147,199.5
6187,955.0
6223,6460.0
6274,1645.0
6488,1230.0
6510,2840.0
8358,523.0
