股票代號,收盤價
1319,75.4
1590,1435.0
2002,18.8
2303,91.4
2308,2210.0
2313,250.0
2317,252.0
2327,338.0
2330,2250.0
2337,172.0
2345,2485.0
2357,629.0
2368,1445.0
2383,4950.0
2404,984.0
2439,87.2
2449,328.5
2454,3430.0
2481,101.5
3017,2435.0
3037,858.0
3189,482.5
3376,205.0
3443,4955.0
3653,4305.0
3661,4565.0
3665,2745.0
3711,524.0
6191,99.5
6415,424.0
6515,10130.0
6669,4970.0
6805,1880.0
8046,940.0
8150,89.2
8210,1325.0
8996,1165.0
1815,113.5
3217,177.5
3264,226.0
4966,574.0
5274,18700.0
5347,169.0
5439,406.0
6147,175.0
6187,1215.0
6223,4950.0
6274,1315.0
6510,3800.0
8358,458.5
