股票代號,收盤價
1303,90.5
1319,79.9
2002,19.95
2308,1845.0
2313,260.0
2327,325.0
2330,2085.0
2345,2035.0
2357,589.0
2368,1165.0
2383,3835.0
2404,935.0
2439,88.9
2449,283.5
2454,1895.0
2481,107.5
3008,2820.0
3017,2440.0
3037,645.0
3045,110.0
3189,393.5
3376,195.0
3443,3345.0
3583,704.0
3653,4380.0
3661,3475.0
3665,2395.0
3711,450.5
6191,105.0
6515,9820.0
6669,3700.0
6805,1900.0
8046,721.0
8210,1020.0
8996,1115.0
1815,115.5
3211,348.5
3217,162.0
3264,175.0
3324,1045.0
4979,586.0
5274,14480.0
5439,392.5
6147,114.0
6187,1105.0
6223,4915.0
6274,960.0
6488,540.0
6510,3660.0
8358,334.5
