股票代號,收盤價
1319,99.5
1590,1290.0
2002,18.9
2303,133.5
2308,2215.0
2313,263.0
2317,260.5
2327,855.0
2330,2310.0
2345,2335.0
2368,1320.0
2382,372.0
2383,4830.0
2404,1310.0
2439,92.3
2449,282.0
2454,4180.0
3008,4020.0
3017,2405.0
3037,902.0
3376,200.5
3443,4380.0
3533,2240.0
3653,3690.0
3661,4105.0
3665,2310.0
3711,590.0
4958,552.0
6191,93.8
6271,238.5
6278,211.0
6515,9590.0
6669,4850.0
6805,1825.0
8046,819.0
8150,97.0
8210,1475.0
8996,1145.0
1815,96.19999694824219
3264,227.5
4966,675.0
5274,18445.0
5347,169.5
5439,327.0
6147,224.0
6187,1085.0
6223,6485.0
6274,1430.0
6510,3610.0
8358,574.0
