股票代號,收盤價
1319,80.1
1590,1420.0
2002,18.2
2303,116.0
2308,2030.0
2313,258.0
2327,572.0
2330,2230.0
2345,2480.0
2357,656.0
2368,1285.0
2383,4690.0
2404,1100.0
2449,286.0
2454,3550.0
2481,132.5
3008,3460.0
3017,2495.0
3036,291.5
3037,905.0
3376,209.5
3443,5065.0
3533,2525.0
3653,3330.0
3661,4905.0
3665,2155.0
3711,510.0
6191,95.5
6271,206.0
6278,223.0
6415,557.0
6515,9510.0
6669,5345.0
6805,1810.0
8046,872.0
8150,75.9
8210,1335.0
8996,1065.0
1815,101.5
3217,199.0
3264,219.0
4966,789.0
5274,16440.0
5439,376.5
6147,222.5
6187,1090.0
6223,5650.0
6274,1325.0
6510,3350.0
8358,498.0
