股票代號,收盤價
1303,85.2
1319,80.1
1326,45.6
2002,20.2
2308,1645.0
2327,281.5
2330,1955.0
2345,1690.0
2357,568.0
2368,1095.0
2383,3220.0
2404,907.0
2439,85.8
2449,275.0
2454,1575.0
2481,100.5
3008,2280.0
3017,2235.0
3037,625.0
3189,387.0
3376,208.0
3443,2655.0
3583,612.0
3653,4240.0
3661,2895.0
3665,2130.0
3711,392.0
6139,605.0
6191,95.3
6515,7995.0
6669,3580.0
6805,1840.0
8046,669.0
8210,880.0
8996,1010.0
1815,121.5
3211,366.5
3217,154.5
3264,180.5
3324,989.0
4979,429.0
5274,12565.0
5347,131.5
6147,96.5
6187,886.0
6223,4470.0
6274,797.0
6488,447.5
6510,3405.0
8358,272.0
