股票代號,收盤價
1319,74.8
1590,1455.0
2002,18.75
2303,77.3
2308,2165.0
2313,244.5
2317,219.5
2327,317.0
2330,2135.0
2337,154.0
2345,2280.0
2357,581.0
2368,1390.0
2383,4545.0
2404,950.0
2439,86.0
2449,302.5
2454,2610.0
2481,101.0
3017,2835.0
3037,883.0
3189,528.0
3376,204.0
3443,4260.0
3653,5380.0
3661,4135.0
3665,2770.0
3711,478.0
6191,98.4
6415,427.0
6515,10385.0
6669,4675.0
6805,2070.0
8046,1005.0
8210,1130.0
8996,1250.0
1815,108.5
3217,166.5
3264,195.0
4966,575.0
4979,609.0
5274,16475.0
5347,145.5
5439,382.5
6147,163.0
6187,1210.0
6223,4925.0
6274,1010.0
6510,3440.0
8358,388.5
