股票代號,收盤價
1319,79.2
1590,1465.0
2002,18.3
2303,108.0
2308,2155.0
2313,245.5
2327,462.0
2330,2270.0
2337,169.0
2345,2675.0
2357,679.0
2368,1430.0
2383,4920.0
2404,1050.0
2439,84.2
2449,296.0
2454,3405.0
2481,115.5
3008,3135.0
3017,2555.0
3036,271.5
3037,881.0
3376,196.5
3443,5075.0
3653,3365.0
3661,4830.0
3665,2250.0
3711,548.0
6191,92.5
6278,226.0
6415,503.0
6515,10540.0
6669,5435.0
6805,1780.0
8046,847.0
8150,83.9
8210,1460.0
8996,1065.0
1815,106.5
3217,187.0
3264,229.0
4966,819.0
5274,17810.0
5439,411.0
6147,186.5
6187,1140.0
6223,6290.0
6274,1450.0
6510,4150.0
8358,427.0
