股票代號,收盤價
1590,1465.0
2002,18.85
2303,121.5
2308,1885.0
2313,211.0
2317,255.0
2327,608.0
2330,2400.0
2345,2290.0
2360,2360.0
2368,1010.0
2382,333.5
2383,6350.0
2408,524.0
2439,79.7
2449,248.5
2454,4050.0
2481,144.5
3008,5070.0
3017,3150.0
3037,1120.0
3376,193.0
3443,5850.0
3533,1700.0
3653,5340.0
3661,4060.0
3665,2135.0
3711,615.0
4958,503.0
6191,85.8
6271,198.0
6278,175.0
6515,6610.0
6669,6620.0
6805,1925.0
8046,1295.0
8150,91.5
8210,1010.0
8996,1215.0
3264,219.0
4966,565.0
4979,545.0
5274,17020.0
5347,162.0
6187,1385.0
6223,5800.0
6274,1600.0
6488,1020.0
6510,2880.0
8358,419.5
