股票代號,收盤價
1303,76.0
1319,85.1
1326,42.85
2002,19.3
2308,1550.0
2327,260.0
2330,1845.0
2345,1685.0
2357,565.0
2368,922.0
2383,2845.0
2404,943.0
2408,226.5
2439,85.1
2449,288.5
2454,1620.0
3008,2220.0
3017,2100.0
3037,506.0
3045,109.0
3189,351.5
3376,217.5
3443,2475.0
3533,2150.0
3653,3945.0
3661,3150.0
3665,1805.0
3711,352.0
6139,654.0
6191,94.1
6515,8450.0
6669,3760.0
6805,1905.0
8046,540.0
8210,904.0
8996,820.0
1815,108.0
3211,347.5
3217,156.0
3264,154.5
3324,1035.0
4979,425.5
5274,11500.0
5347,124.0
6187,955.0
6223,3750.0
6274,580.0
6488,450.0
6510,3195.0
8358,227.0
