股票代號,收盤價
1590,1335.0
2002,18.55
2303,130.0
2308,1705.0
2313,199.0
2317,234.5
2327,630.0
2330,2320.0
2345,2090.0
2368,927.0
2382,316.0
2383,4395.0
2439,82.2
2449,270.5
2454,3340.0
2481,139.5
3008,3875.0
3017,2135.0
3037,750.0
3376,186.5
3443,3745.0
3533,1905.0
3653,3200.0
3661,3365.0
3665,1820.0
3711,597.0
4958,478.5
6191,90.5
6271,192.5
6278,157.5
6515,6050.0
6669,4685.0
6805,1305.0
8046,1105.0
8150,103.0
8210,1080.0
8996,971.0
1815,77.30000305175781
3264,197.5
4966,567.0
5274,12915.0
5347,152.5
5439,248.0
6147,164.0
6187,935.0
6223,5455.0
6274,1125.0
6488,1265.0
6510,2565.0
8358,371.0
