股票代號,收盤價
1319,95.1
1590,1400.0
2002,19.1
2303,144.5
2308,2445.0
2313,284.5
2317,289.0
2327,738.0
2330,2355.0
2345,2430.0
2357,761.0
2368,1320.0
2382,339.0
2383,5120.0
2404,1155.0
2439,91.8
2449,328.5
2454,4310.0
3008,3515.0
3017,2665.0
3037,1055.0
3376,202.5
3443,4670.0
3533,2650.0
3653,3545.0
3661,4415.0
3665,2085.0
3711,611.0
6191,97.0
6271,247.0
6278,221.0
6515,8665.0
6669,5445.0
6805,1930.0
8046,848.0
8150,113.0
8210,1365.0
8996,1090.0
1815,106.0
3264,243.5
4966,834.0
5274,18950.0
5347,168.0
5439,383.0
6147,305.5
6187,1120.0
6223,5960.0
6274,1690.0
6510,3140.0
8358,608.0
