股票代號,收盤價
1590,1395.0
2002,19.1
2303,130.0
2308,1825.0
2313,249.5
2317,256.0
2327,562.0
2330,2410.0
2345,2100.0
2360,2030.0
2368,1045.0
2382,345.0
2383,5415.0
2408,496.0
2439,77.9
2449,262.0
2454,4415.0
2481,156.0
2637,99.8
3008,7400.0
3017,3570.0
3037,902.0
3376,211.0
3443,5810.0
3653,5875.0
3661,4220.0
3665,2145.0
3711,588.0
4958,463.0
6191,82.5
6271,237.0
6278,200.0
6515,7075.0
6669,2565.0
6805,2200.0
8046,1055.0
8150,90.1
8210,986.0
8996,1300.0
3264,227.0
4966,569.0
4979,629.0
5274,17470.0
5347,150.0
6187,1305.0
6223,5155.0
6274,1365.0
6488,981.0
6510,3350.0
8358,500.0
