股票代號,收盤價
1590,1425.0
2002,18.95
2303,129.0
2308,1840.0
2313,248.5
2317,250.0
2327,545.0
2330,2405.0
2345,2035.0
2360,1960.0
2368,1165.0
2382,338.5
2383,5485.0
2408,543.0
2439,78.8
2449,257.0
2454,3925.0
2481,151.0
2637,94.1
3008,7650.0
3017,3425.0
3037,999.0
3376,214.0
3443,6100.0
3653,5990.0
3661,4075.0
3665,2170.0
3711,584.0
4958,500.0
6191,83.7
6271,212.0
6278,199.5
6515,6285.0
6669,7095.0
6805,2305.0
8046,1230.0
8150,89.1
8210,969.0
8996,1175.0
3264,228.0
4966,578.0
4979,609.0
5274,16065.0
5347,151.5
6187,1345.0
6223,5130.0
6274,1435.0
6488,912.0
6510,2845.0
8358,540.0
