股票代號,收盤價
1590,1415.0
2002,19.05
2303,130.0
2308,1830.0
2313,241.0
2317,253.0
2327,597.0
2330,2420.0
2345,2125.0
2360,2010.0
2368,1130.0
2382,332.5
2383,5490.0
2408,540.0
2439,78.5
2449,270.0
2454,3985.0
2481,154.0
2637,92.1
3008,7065.0
3017,3360.0
3037,1110.0
3376,217.0
3443,6015.0
3653,5785.0
3661,4065.0
3665,2260.0
3711,621.0
4958,480.5
6191,84.7
6271,215.0
6278,201.5
6515,6250.0
6669,7200.0
6805,2345.0
8046,1240.0
8150,90.5
8210,990.0
8996,1265.0
3264,235.0
4966,584.0
4979,610.0
5274,15630.0
5347,153.0
6187,1365.0
6223,5030.0
6274,1490.0
6488,972.0
6510,2680.0
8358,543.0
