股票代號,收盤價
1319,96.5
1590,1310.0
2002,19.25
2303,125.0
2308,2425.0
2313,265.5
2317,293.0
2327,743.0
2330,2385.0
2345,2510.0
2368,1350.0
2382,404.0
2383,4830.0
2404,1230.0
2439,92.6
2449,322.0
2454,4430.0
2481,159.5
3008,3825.0
3017,2710.0
3037,971.0
3376,215.5
3443,4400.0
3533,2400.0
3653,3730.0
3661,4340.0
3665,2155.0
3711,593.0
6191,98.2
6271,243.5
6278,212.0
6515,8650.0
6669,5570.0
6805,1985.0
8046,878.0
8150,99.1
8210,1420.0
8996,1120.0
1815,104.0
3264,236.5
4966,756.0
5274,18265.0
5347,163.0
5439,366.0
6147,271.0
6187,1115.0
6223,6070.0
6274,1695.0
6510,3505.0
8358,565.0
