股票代號,收盤價
1590,1265.0
2002,18.65
2303,144.0
2308,1740.0
2313,212.0
2317,234.0
2327,699.0
2330,2290.0
2345,2090.0
2368,927.0
2382,325.5
2383,4495.0
2439,82.1
2449,286.5
2454,3370.0
2481,151.5
3008,4010.0
3017,2200.0
3037,794.0
3376,187.0
3443,3835.0
3533,1865.0
3653,3210.0
3661,3480.0
3665,1765.0
3711,614.0
4958,521.0
6191,89.2
6271,203.0
6278,164.5
6515,6055.0
6669,4620.0
6805,1345.0
8046,1150.0
8150,110.5
8210,1095.0
8996,1015.0
1815,81.5
3264,214.0
4966,585.0
5274,12950.0
5347,169.0
5439,262.0
6147,178.5
6187,975.0
6223,5600.0
6274,1170.0
6488,1240.0
6510,2585.0
8358,398.5
