股票代號,收盤價
1590,1420.0
2002,19.35
2303,115.5
2308,1745.0
2313,217.5
2317,246.5
2327,562.0
2330,2375.0
2345,2105.0
2360,2140.0
2368,1025.0
2382,327.0
2383,5985.0
2408,517.0
2439,82.0
2449,235.0
2454,3700.0
2481,138.5
2637,94.7
3008,5515.0
3017,2985.0
3037,1140.0
3376,188.5
3443,5630.0
3653,5600.0
3661,3750.0
3665,2250.0
3711,590.0
4958,463.0
6191,82.6
6271,196.0
6278,180.0
6515,6380.0
6669,6325.0
6805,1850.0
8046,1195.0
8150,87.9
8210,964.0
8996,1135.0
3264,208.5
4966,567.0
4979,570.0
5274,15750.0
5347,153.5
6187,1265.0
6223,5650.0
6274,1575.0
6488,993.0
6510,2760.0
8358,413.5
