股票代號,收盤價
1319,75.0
1590,1470.0
2002,18.6
2303,81.2
2308,2220.0
2313,268.5
2317,227.5
2327,342.5
2330,2275.0
2337,154.5
2345,2505.0
2357,591.0
2368,1440.0
2383,4755.0
2404,978.0
2439,88.6
2449,332.5
2454,2870.0
2481,99.7
3017,2885.0
3037,911.0
3189,531.0
3376,209.0
3443,4685.0
3653,5300.0
3661,4250.0
3665,2940.0
3711,525.0
6191,98.5
6415,435.0
6515,10700.0
6669,4860.0
6805,2215.0
8046,986.0
8210,1150.0
8996,1245.0
1815,109.0
3217,170.0
3264,214.5
4966,575.0
4979,669.0
5274,17545.0
5347,151.0
5439,392.5
6147,179.0
6187,1330.0
6223,5165.0
6274,1110.0
6510,3780.0
8358,402.5
