股票代號,收盤價
1303,89.5
1319,75.7
1590,1405.0
2002,18.75
2303,75.1
2308,2125.0
2313,239.5
2317,225.5
2327,326.5
2330,2215.0
2337,159.5
2345,2295.0
2357,588.0
2368,1390.0
2383,4375.0
2404,969.0
2439,87.8
2449,283.5
2454,2615.0
2481,99.2
3017,2780.0
3037,825.0
3189,508.0
3376,205.0
3443,4190.0
3653,4950.0
3661,4000.0
3665,2630.0
3711,495.5
6191,108.5
6415,413.0
6515,10135.0
6669,4800.0
6805,2085.0
7769,5100.0
8046,932.0
8210,1170.0
8996,1175.0
1815,113.5
3217,172.5
3264,198.5
4966,588.0
4979,561.0
5274,16095.0
5439,401.0
6147,144.0
6223,4880.0
6274,966.0
6510,3705.0
8358,362.0
