股票代號,收盤價
1319,97.9000015258789
1590,1320.0
1815,102.0
2002,19.299999237060547
2303,131.5
2308,2300.0
2313,259.0
2317,284.5
2327,769.0
2330,2365.0
2345,2490.0
2368,1315.0
2382,390.5
2383,4885.0
2404,1205.0
2439,91.9000015258789
2449,309.5
2454,4300.0
2481,165.0
3008,3680.0
3017,2600.0
3037,933.0
3264,228.5
3376,237.0
3443,4410.0
3533,2365.0
3653,3620.0
3661,4285.0
3665,2200.0
3711,577.0
4966,736.0
5274,17505.0
5347,161.5
5439,364.5
6147,270.0
6187,1120.0
6191,100.5
6223,5765.0
6271,236.5
6274,1610.0
6278,206.5
6510,3300.0
6515,8425.0
6669,5660.0
6805,1950.0
8046,845.0
8150,96.80000305175781
8210,1370.0
8358,596.0
8996,1125.0
