股票代號,收盤價
1319,80.8
1590,1550.0
2002,18.6
2303,95.0
2308,2245.0
2313,242.0
2317,252.0
2327,391.5
2330,2235.0
2337,159.5
2345,2590.0
2357,686.0
2368,1400.0
2383,4850.0
2404,1025.0
2439,86.4
2449,299.5
2454,3880.0
2481,109.0
3017,2555.0
3036,264.5
3037,861.0
3376,206.5
3443,5730.0
3653,4015.0
3661,5375.0
3665,2905.0
3711,537.0
6191,94.8
6415,468.0
6515,10090.0
6669,5340.0
6805,1995.0
8046,908.0
8150,91.0
8210,1555.0
8996,1055.0
1815,110.5
3217,178.0
3264,225.5
4966,735.0
5274,17825.0
5347,174.5
5439,391.0
6147,196.5
6187,1110.0
6223,4985.0
6274,1455.0
6510,3790.0
8358,462.0
