股票代號,收盤價
1590,1320.0
2002,18.4
2303,153.5
2308,1890.0
2313,235.0
2317,236.5
2327,816.0
2330,2440.0
2345,2405.0
2368,1045.0
2382,378.0
2383,5125.0
2439,87.0
2449,307.0
2454,3825.0
2481,192.0
3008,4345.0
3017,2225.0
3037,903.0
3376,194.0
3443,4270.0
3533,1980.0
3653,3195.0
3661,4135.0
3665,1865.0
3711,670.0
4958,646.0
6191,101.5
6271,236.0
6278,180.5
6515,7375.0
6669,4960.0
6805,1410.0
8046,1270.0
8150,115.0
8210,1135.0
8996,1240.0
1815,94.5999984741211
3264,225.0
4966,647.0
5274,13520.0
5347,178.5
5439,310.5
6147,198.0
6187,1035.0
6223,6640.0
6274,1550.0
6488,1485.0
6510,2775.0
8358,498.0
