股票代號,收盤價
1303,88.4
1319,79.0
2002,19.75
2303,76.2
2308,2015.0
2313,254.5
2327,323.0
2330,2050.0
2345,2190.0
2368,1225.0
2383,3950.0
2404,1000.0
2449,281.0
2454,2090.0
2481,110.5
3008,2645.0
3017,2565.0
3037,710.0
3189,473.5
3376,224.0
3443,3735.0
3583,770.0
3653,5370.0
3661,3985.0
3665,2425.0
3711,472.0
6191,113.5
6415,394.0
6515,10715.0
6669,4220.0
6805,1915.0
7769,4465.0
8046,789.0
8210,1020.0
8996,1215.0
1815,119.0
3211,379.5
3217,164.5
3264,206.0
3324,1050.0
4979,655.0
5274,15245.0
5439,438.5
6147,135.5
6187,1330.0
6223,4940.0
6274,963.0
6488,597.0
6510,4105.0
8358,393.5
