股票代號,收盤價
1590,1335.0
2002,18.8
2303,164.5
2308,1950.0
2313,232.5
2317,251.0
2327,1140.0
2330,2410.0
2345,2495.0
2368,1200.0
2382,368.0
2383,5390.0
2439,90.2
2449,337.5
2454,4245.0
2481,182.5
3008,4290.0
3017,2525.0
3037,1070.0
3376,199.0
3443,4845.0
3533,2110.0
3653,3430.0
3661,4180.0
3665,1915.0
3711,680.0
4958,630.0
6191,106.5
6271,267.0
6278,213.0
6515,8085.0
6669,4635.0
6805,1680.0
8046,1185.0
8150,99.5
8210,1285.0
8996,1550.0
1815,111.0
3264,222.0
4966,629.0
5274,16495.0
5347,216.0
5439,310.5
6147,211.5
6187,998.0
6223,6090.0
6274,1680.0
6488,1005.0
6510,3035.0
8358,600.0
