股票代號,收盤價
1590,1470.0
2002,19.2
2303,124.5
2308,1885.0
2313,212.0
2317,262.0
2327,662.0
2330,2435.0
2345,2270.0
2360,2300.0
2368,1010.0
2382,325.0
2383,5690.0
2408,514.0
2439,81.5
2449,253.5
2454,4225.0
2481,143.0
3008,4660.0
3017,3200.0
3037,1000.0
3376,189.5
3443,5540.0
3533,1810.0
3653,4635.0
3661,4190.0
3665,2205.0
3711,626.0
4958,477.5
6191,86.8
6271,199.0
6278,168.0
6515,6745.0
6669,6070.0
6805,1830.0
8046,1215.0
8150,92.9
8210,990.0
8996,1285.0
3264,230.5
4966,586.0
4979,564.0
5274,17490.0
5347,163.0
6187,1270.0
6223,6495.0
6274,1600.0
6488,1025.0
6510,2820.0
8358,421.0
