股票代號,收盤價
1590,1430.0
2002,18.85
2303,139.0
2308,1880.0
2313,208.0
2317,251.5
2327,703.0
2330,2400.0
2345,2285.0
2368,940.0
2382,329.0
2383,5125.0
2408,445.5
2439,84.4
2449,295.0
2454,3850.0
2481,157.5
3008,4000.0
3017,2265.0
3037,907.0
3376,191.5
3443,4370.0
3533,2010.0
3653,3500.0
3661,3590.0
3665,2115.0
3711,656.0
4958,559.0
6191,91.0
6271,203.0
6278,167.0
6515,6500.0
6669,5500.0
6805,1395.0
8046,1305.0
8150,100.0
8210,1150.0
8996,1080.0
3264,217.0
4966,612.0
5274,15510.0
5347,171.0
5439,251.5
6147,190.0
6187,1055.0
6223,6000.0
6274,1355.0
6488,1240.0
6510,2710.0
8358,412.5
