股票代號,收盤價
1590,1290.0
2002,18.5
2303,151.0
2308,1855.0
2313,225.5
2317,235.5
2327,778.0
2330,2420.0
2345,2280.0
2368,1015.0
2382,380.0
2383,4970.0
2439,86.0
2449,291.5
2454,3660.0
2481,176.0
3008,4265.0
3017,2120.0
3037,874.0
3376,197.5
3443,4020.0
3533,1925.0
3653,3070.0
3661,3725.0
3665,1775.0
3711,641.0
4958,629.0
6191,96.2
6271,225.5
6278,172.5
6515,7040.0
6669,4905.0
6805,1320.0
8046,1290.0
8150,104.0
8210,1110.0
8996,1175.0
1815,88.4000015258789
3264,217.5
4966,628.0
5274,12985.0
5347,174.0
5439,293.0
6147,186.0
6187,985.0
6223,6340.0
6274,1395.0
6488,1515.0
6510,2700.0
8358,460.0
