股票代號,收盤價
1303,77.1
1319,80.1
1326,44.95
2002,19.5
2308,1430.0
2313,260.0
2327,246.0
2330,1810.0
2345,1590.0
2357,555.0
2368,905.0
2383,2785.0
2404,829.0
2439,83.8
2449,259.0
2454,1465.0
2481,95.1
3008,2140.0
3017,2070.0
3037,519.0
3045,109.5
3189,336.0
3376,187.5
3443,2320.0
3653,3710.0
3661,2705.0
3665,1915.0
3711,361.0
6139,521.0
6191,88.3
6515,6605.0
6669,3410.0
6805,1885.0
8046,568.0
8210,841.0
8996,866.0
1815,96.5999984741211
3211,332.0
3217,150.5
3264,161.0
3324,910.0
4979,384.0
5274,11690.0
5347,110.0
6187,895.0
6223,3765.0
6274,621.0
6488,409.5
6510,3165.0
8358,230.0
