股票代號,收盤價
1590,1480.0
2002,19.15
2303,118.5
2308,1770.0
2313,244.0
2317,252.0
2327,555.0
2330,2410.0
2345,2090.0
2360,1990.0
2368,1030.0
2382,333.5
2383,5500.0
2408,541.0
2439,78.3
2449,247.5
2454,3865.0
2481,146.5
2637,94.6
3008,6915.0
3017,3340.0
3037,1180.0
3376,210.0
3443,5920.0
3653,5645.0
3661,3870.0
3665,2055.0
3711,605.0
4958,477.0
6191,83.1
6271,210.0
6278,206.0
6515,6105.0
6669,6815.0
6805,2225.0
8046,1295.0
8150,90.3
8210,960.0
8996,1310.0
3264,219.5
4966,590.0
4979,617.0
5274,15305.0
5347,151.0
6187,1430.0
6223,5090.0
6274,1445.0
6488,958.0
6510,2740.0
8358,494.0
