股票代號,收盤價
1303,89.4
1319,78.1
2002,19.55
2303,78.6
2308,2015.0
2313,247.0
2317,221.0
2327,315.5
2330,2050.0
2345,2200.0
2368,1250.0
2383,4065.0
2404,1000.0
2449,287.5
2454,2295.0
2481,103.5
3008,2585.0
3017,2695.0
3037,716.0
3189,491.5
3376,222.5
3443,3675.0
3583,847.0
3653,5410.0
3661,4065.0
3665,2555.0
3711,465.0
6191,112.0
6415,402.5
6515,10730.0
6669,4350.0
6805,1985.0
7769,4745.0
8046,803.0
8210,1045.0
8996,1195.0
3211,415.0
3217,178.0
3264,210.0
3324,1155.0
4979,629.0
5274,16085.0
5439,418.0
6147,141.5
6187,1390.0
6223,4825.0
6274,973.0
6488,600.0
6510,4200.0
8358,393.5
