股票代號,收盤價
1303,72.3
1319,82.2
1326,43.0
2002,19.2
2308,1415.0
2327,250.5
2330,1810.0
2345,1535.0
2357,565.0
2368,888.0
2383,2685.0
2404,935.0
2408,216.5
2439,84.6
2449,278.5
2454,1620.0
3008,2240.0
3017,1945.0
3037,460.0
3045,109.5
3189,320.5
3376,214.5
3443,2505.0
3533,1955.0
3653,3950.0
3661,3110.0
3665,1730.0
3711,332.5
6139,632.0
6191,91.3
6515,8190.0
6669,3725.0
6805,1835.0
8046,491.0
8210,868.0
8996,772.0
1815,98.80000305175781
3211,316.0
3217,154.5
3264,145.5
3324,1005.0
4979,387.0
5274,10910.0
5347,113.0
5536,750.0
6223,3670.0
6274,541.0
6488,431.5
6510,3200.0
8358,221.5
