股票代號,收盤價
1590,1595.0
2002,19.75
2303,123.0
2308,1790.0
2313,209.0
2317,270.0
2327,602.0
2330,2415.0
2345,2215.0
2360,2195.0
2368,1000.0
2382,325.5
2383,5730.0
2408,482.5
2439,81.1
2449,259.0
2454,4015.0
2481,139.0
3008,4585.0
3017,2910.0
3037,1000.0
3376,192.0
3443,5130.0
3533,2010.0
3653,4470.0
3661,4055.0
3665,2155.0
3711,621.0
4958,471.5
6191,87.1
6271,198.0
6278,171.0
6515,7170.0
6669,6025.0
6805,1835.0
8046,1265.0
8150,92.2
8210,1005.0
8996,1170.0
3264,216.5
4966,591.0
4979,561.0
5274,17370.0
5347,159.5
6187,1155.0
6223,6600.0
6274,1600.0
6488,933.0
6510,2825.0
8358,418.5
