股票代號,收盤價
1590,1570.0
2002,19.65
2303,123.0
2308,1815.0
2313,215.0
2317,264.5
2327,573.0
2330,2380.0
2345,2165.0
2360,2030.0
2368,926.0
2382,313.5
2383,5290.0
2408,502.0
2439,82.3
2449,248.5
2454,3960.0
2481,137.5
3008,4400.0
3017,2765.0
3037,992.0
3376,183.5
3443,4530.0
3533,1960.0
3653,4135.0
3661,3800.0
3665,2190.0
3711,630.0
4958,470.5
6191,87.2
6271,197.0
6278,171.5
6515,6830.0
6669,6010.0
6805,1755.0
8046,1130.0
8150,92.9
8210,1075.0
8996,1075.0
3264,222.5
4966,600.0
4979,536.0
5274,16540.0
5347,157.5
6187,1090.0
6223,6225.0
6274,1460.0
6488,854.0
6510,2845.0
8358,346.0
