股票代號,收盤價
1303,88.5
1319,78.6
2002,20.1
2308,1785.0
2313,263.0
2327,322.0
2330,2080.0
2345,1970.0
2357,584.0
2368,1165.0
2383,3810.0
2404,910.0
2439,88.2
2449,291.0
2454,1790.0
2481,100.0
3008,2820.0
3017,2325.0
3037,618.0
3045,110.0
3189,383.5
3376,192.0
3443,3070.0
3583,700.0
3653,4155.0
3661,3210.0
3665,2350.0
3711,446.5
6191,102.0
6515,9065.0
6669,3720.0
6805,1825.0
8046,656.0
8210,992.0
8996,1100.0
1815,112.0
3211,348.0
3217,162.0
3264,187.0
3324,972.0
4979,533.0
5274,13875.0
5439,396.5
6147,106.0
6187,1135.0
6223,4605.0
6274,946.0
6488,516.0
6510,3605.0
8358,333.5
