股票代號,收盤價
1319,80.0
1590,1430.0
2002,18.2
2303,113.0
2308,1915.0
2313,256.0
2327,497.0
2330,2205.0
2345,2390.0
2357,642.0
2368,1285.0
2383,4535.0
2404,1030.0
2439,85.2
2449,289.0
2454,3155.0
2481,135.0
3008,3365.0
3017,2390.0
3036,265.0
3037,818.0
3376,204.5
3443,4465.0
3533,2325.0
3653,3090.0
3661,4430.0
3665,1990.0
3711,472.0
6191,92.8
6278,215.5
6415,482.0
6515,9490.0
6669,4890.0
6805,1770.0
8046,798.0
8150,77.6
8210,1325.0
8996,1040.0
1815,102.0
3217,189.5
3264,214.5
4966,728.0
5274,15925.0
5439,379.0
6147,202.5
6187,1115.0
6223,5730.0
6274,1225.0
6510,3460.0
8358,429.0
