股票代號,收盤價
1590,1280.0
2002,18.55
2303,156.0
2308,1880.0
2313,223.0
2317,237.5
2327,900.0
2330,2415.0
2345,2470.0
2368,1075.0
2382,373.5
2383,5295.0
2439,88.9
2449,308.5
2454,3925.0
2481,213.0
3008,3950.0
3017,2350.0
3037,875.0
3376,194.0
3443,4340.0
3533,1955.0
3653,3205.0
3661,4210.0
3665,1865.0
3711,677.0
4958,588.0
6191,101.0
6271,252.0
6278,199.5
6515,7765.0
6669,5040.0
6805,1460.0
8046,1215.0
8150,117.0
8210,1175.0
8996,1230.0
1815,95.0
3264,235.0
4966,655.0
5274,13665.0
5347,173.0
5439,325.5
6147,217.0
6187,1050.0
6223,7080.0
6274,1570.0
6488,1350.0
6510,2855.0
8358,533.0
