股票代號,收盤價
1590,1325.0
2002,18.95
2303,102.5
2308,1495.0
2313,171.0
2317,237.0
2327,507.0
2330,2200.0
2345,1910.0
2368,729.0
2382,309.5
2383,4100.0
2408,353.5
2439,81.3
2449,212.5
2454,3150.0
3008,3850.0
3017,2095.0
3037,688.0
3376,169.0
3443,3295.0
3533,1725.0
3653,3310.0
3661,2805.0
3665,2090.0
3711,499.0
4958,404.5
6191,79.6
6271,149.0
6278,136.5
6515,5415.0
6669,5135.0
6805,1265.0
8046,879.0
8150,72.9
8210,981.0
8996,859.0
3264,167.0
4966,561.0
4979,384.5
5274,12910.0
5347,133.0
5439,195.5
6147,126.0
6187,890.0
6223,4790.0
6274,1020.0
6488,864.0
6510,2370.0
8358,301.0
