股票代號,收盤價
1319,81.6
1590,1410.0
2002,18.15
2303,114.0
2308,2095.0
2313,278.0
2327,629.0
2330,2255.0
2345,2470.0
2357,682.0
2368,1330.0
2383,5005.0
2404,1155.0
2449,296.0
2454,3860.0
2481,133.5
3008,3540.0
3017,2545.0
3036,289.0
3037,970.0
3376,210.0
3443,5140.0
3533,2555.0
3653,3660.0
3661,4895.0
3665,2225.0
3711,561.0
6191,96.8
6271,226.5
6278,245.0
6415,562.0
6515,8700.0
6669,5525.0
6805,1795.0
8046,934.0
8150,79.1
8210,1345.0
8996,1170.0
1815,107.0
3217,207.0
3264,221.5
4966,795.0
5274,17780.0
5439,387.5
6147,215.5
6187,1140.0
6223,6035.0
6274,1455.0
6510,3405.0
8358,522.0
