股票代號,收盤價
1590,1395.0
2002,19.5
2303,160.0
2308,2150.0
2313,259.5
2317,268.5
2327,1065.0
2330,2510.0
2345,2595.0
2368,1395.0
2382,380.0
2383,5825.0
2439,92.8
2449,339.0
2454,4465.0
2481,176.0
3008,5185.0
3017,2420.0
3037,1005.0
3376,209.0
3443,4755.0
3533,2315.0
3653,3840.0
3661,4325.0
3665,1990.0
3711,674.0
4958,622.0
6191,103.5
6271,266.5
6278,206.0
6515,9460.0
6669,4855.0
6805,1820.0
8046,864.0
8150,114.0
8210,1370.0
8996,1555.0
1815,106.5
3264,242.0
4966,695.0
5274,19275.0
5347,191.5
5439,336.0
6147,277.0
6187,1260.0
6223,6425.0
6274,1900.0
6488,1115.0
6510,3525.0
8358,691.0
