股票代號,收盤價
1319,80.8
1590,1450.0
2002,19.95
2303,125.0
2308,2290.0
2313,298.5
2327,691.0
2330,2310.0
2345,2540.0
2357,709.0
2368,1425.0
2383,5505.0
2404,1245.0
2439,88.2
2449,317.0
2454,4245.0
2481,134.0
3008,3845.0
3017,2575.0
3037,990.0
3376,220.5
3443,5310.0
3533,2585.0
3653,3770.0
3661,4900.0
3665,2385.0
3711,617.0
6191,98.0
6271,243.5
6278,238.0
6415,618.0
6515,8850.0
6669,5610.0
6805,1745.0
8046,884.0
8150,86.8
8210,1435.0
8996,1135.0
1815,109.0
3217,200.0
3264,224.0
4966,818.0
5274,17725.0
5439,385.0
6147,237.0
6187,1210.0
6223,6200.0
6274,1600.0
6510,3455.0
8358,545.0
