股票代號,收盤價
1319,87.5
1590,1350.0
2002,19.1
2303,146.0
2308,2420.0
2313,282.0
2317,293.5
2327,790.0
2330,2355.0
2345,2510.0
2357,837.0
2368,1325.0
2382,372.5
2383,5070.0
2404,1175.0
2439,91.6
2449,318.0
2454,4555.0
3008,3835.0
3017,2785.0
3037,1050.0
3376,215.0
3443,4655.0
3533,2675.0
3653,3840.0
3661,4855.0
3665,2120.0
3711,601.0
6191,96.2
6271,247.5
6278,219.0
6515,8705.0
6669,5515.0
6805,2120.0
8046,905.0
8150,106.5
8210,1400.0
8996,1045.0
1815,109.0
3264,223.0
4966,859.0
5274,18500.0
5347,179.0
5439,380.0
6147,285.5
6187,1070.0
6223,5680.0
6274,1705.0
6510,3290.0
8358,668.0
