股票代號,收盤價
1590,1355.0
2002,19.05
2303,164.0
2308,1905.0
2313,221.0
2317,246.5
2327,1040.0
2330,2370.0
2345,2340.0
2368,1155.0
2382,367.0
2383,5450.0
2439,89.6
2449,308.5
2454,3910.0
2481,166.0
3008,4380.0
3017,2300.0
3037,976.0
3376,194.5
3443,4420.0
3533,2135.0
3653,3320.0
3661,3985.0
3665,1880.0
3711,627.0
4958,573.0
6191,106.0
6271,243.0
6278,194.0
6515,8015.0
6669,4580.0
6805,1625.0
8046,1080.0
8150,90.5
8210,1215.0
8996,1475.0
1815,101.0
3264,215.5
4966,631.0
5274,15210.0
5347,208.5
5439,305.5
6147,211.0
6187,980.0
6223,6060.0
6274,1555.0
6488,915.0
6510,3035.0
8358,546.0
