股票代號,收盤價
1590,1385.0
2002,19.0
2303,166.0
2308,1995.0
2313,235.0
2317,242.0
2327,1005.0
2330,2460.0
2345,2645.0
2368,1225.0
2382,378.0
2383,5475.0
2439,91.8
2449,351.0
2454,4125.0
2481,227.5
3008,4135.0
3017,2670.0
3037,917.0
3376,199.0
3443,4605.0
3533,2125.0
3653,3320.0
3661,4215.0
3665,1945.0
3711,679.0
4958,579.0
6191,107.0
6271,272.0
6278,202.5
6515,8915.0
6669,5035.0
6805,1570.0
8046,1075.0
8150,115.5
8210,1290.0
8996,1425.0
1815,99.5
3264,257.0
4966,639.0
5274,16270.0
5347,185.0
5439,348.0
6147,217.0
6187,1035.0
6223,6855.0
6274,1630.0
6488,1335.0
6510,3065.0
8358,563.0
