股票代號,收盤價
1590,1560.0
2002,19.75
2303,123.0
2308,1805.0
2313,211.5
2317,263.0
2327,617.0
2330,2395.0
2345,2135.0
2360,2080.0
2368,964.0
2382,315.5
2383,5535.0
2408,489.0
2439,81.9
2449,246.0
2454,4020.0
2481,141.5
3008,4355.0
3017,2760.0
3037,992.0
3376,184.0
3443,4955.0
3533,1990.0
3653,4065.0
3661,3955.0
3665,2200.0
3711,629.0
4958,490.0
6191,86.1
6271,195.5
6278,167.5
6515,6920.0
6669,5930.0
6805,1790.0
8046,1150.0
8150,99.0
8210,1015.0
8996,1065.0
3264,219.5
4966,595.0
4979,510.0
5274,16440.0
5347,158.0
6187,1050.0
6223,6315.0
6274,1605.0
6488,849.0
6510,2800.0
8358,380.5
