股票代號,收盤價
1590,1480.0
2002,18.95
2303,119.0
2308,1820.0
2313,211.0
2317,249.0
2327,576.0
2330,2380.0
2345,2225.0
2360,2305.0
2368,1070.0
2382,327.0
2383,6205.0
2408,515.0
2439,79.0
2449,236.0
2454,3885.0
2481,139.5
3008,5290.0
3017,3035.0
3037,1145.0
3376,189.0
3443,5535.0
3533,1625.0
3653,5150.0
3661,3715.0
3665,2240.0
3711,599.0
4958,474.0
6191,85.4
6271,195.0
6278,172.0
6515,6315.0
6669,6400.0
6805,1960.0
8046,1245.0
8150,89.1
8210,1025.0
8996,1175.0
3264,210.5
4966,565.0
4979,528.0
5274,17055.0
5347,155.0
6187,1260.0
6223,5270.0
6274,1545.0
6488,1060.0
6510,2765.0
8358,416.0
