股票代號,收盤價
1319,107.0
1590,1285.0
2002,18.7
2303,118.5
2308,2200.0
2313,259.0
2317,263.0
2327,819.0
2330,2255.0
2345,2365.0
2368,1420.0
2382,380.5
2383,4940.0
2404,1150.0
2439,89.5
2449,272.0
2454,4155.0
2481,135.5
3008,4130.0
3017,2360.0
3037,884.0
3376,211.5
3443,4025.0
3533,2175.0
3653,3800.0
3661,4040.0
3711,539.0
6191,92.4
6271,225.0
6278,188.0
6515,8125.0
6669,5065.0
6805,1755.0
8046,847.0
8150,88.3
8210,1445.0
8996,1220.0
1815,91.4000015258789
3264,211.5
3665,2155.0
4966,662.0
5274,16840.0
5347,152.5
5439,355.5
6147,226.0
6187,1065.0
6223,5770.0
6274,1500.0
6510,3200.0
8358,555.0
