股票代號,收盤價
1319,80.2
1590,1505.0
2002,18.75
2303,91.3
2308,2200.0
2313,253.5
2317,250.0
2327,389.0
2330,2290.0
2337,153.0
2345,2375.0
2357,650.0
2368,1330.0
2383,4750.0
2404,1015.0
2439,86.2
2449,311.0
2454,3630.0
2481,99.5
3017,2445.0
3037,818.0
3189,458.0
3376,202.5
3443,5210.0
3653,3650.0
3661,4890.0
3665,2750.0
3711,516.0
6191,95.5
6415,425.5
6515,9630.0
6669,5200.0
6805,1980.0
8046,854.0
8150,92.7
8210,1415.0
8996,1015.0
1815,107.0
3217,176.0
3264,224.0
4966,669.0
5274,16955.0
5347,167.5
5439,388.0
6147,198.0
6187,1070.0
6223,5025.0
6274,1370.0
6510,3580.0
8358,454.5
