股票代號,收盤價
1319,80.0
1590,1535.0
2002,18.5
2303,104.5
2308,2195.0
2313,260.0
2317,250.0
2327,419.5
2330,2255.0
2337,153.0
2345,2525.0
2357,673.0
2368,1390.0
2383,4900.0
2404,993.0
2439,85.6
2449,301.0
2454,3700.0
2481,115.5
3008,2795.0
3017,2520.0
3036,275.5
3037,875.0
3376,204.0
3443,5570.0
3653,3920.0
3661,5310.0
3665,2775.0
3711,555.0
6191,93.8
6415,476.5
6515,9950.0
6669,5790.0
6805,1850.0
8046,900.0
8150,87.0
8210,1550.0
8996,1055.0
1815,108.0
3217,182.5
3264,228.5
4966,761.0
5274,18005.0
5439,381.0
6147,196.0
6187,1220.0
6223,5480.0
6274,1450.0
6510,3860.0
8358,477.0
