股票代號,收盤價
1303,87.7
1319,78.5
2002,20.1
2303,73.0
2308,1840.0
2313,261.5
2327,316.5
2330,2030.0
2345,2070.0
2357,599.0
2368,1175.0
2383,3800.0
2404,1025.0
2449,275.0
2454,1925.0
2481,118.0
3008,2605.0
3017,2400.0
3037,643.0
3189,391.5
3376,195.0
3443,3255.0
3583,760.0
3653,4565.0
3661,3515.0
3665,2365.0
3711,442.0
6191,104.5
6515,10305.0
6669,3805.0
6805,1870.0
7769,4500.0
8046,724.0
8210,1020.0
8996,1220.0
1815,127.0
3211,359.0
3217,163.0
3264,172.0
3324,1035.0
4979,644.0
5274,13805.0
5439,401.5
6147,115.0
6187,1215.0
6223,5195.0
6274,946.0
6488,505.0
6510,3740.0
8358,367.5
