股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1303,19743000,1.33,19743000,1.45,南亞,0,-0.12,False,False,81.6,85.2
1319,982000,0.07,982000,0.07,東陽,0,0.0,False,False,80.5,80.1
1326,9001000,0.34,9001000,0.35,台化,0,-0.01,False,False,45.45,45.6
1815,5000,0.0,5000,0.0,富喬,0,0.0,False,False,110.0,121.5
2002,4929000,0.08,4929000,0.09,中鋼,0,-0.01,False,False,20.05,20.2
2308,4379000,6.27,4379000,6.2,台達電,0,0.07,False,False,1735.0,1645.0
2327,11083000,2.61,11083000,2.68,國巨*,0,-0.07,False,False,285.0,281.5
2330,5518000,9.11,5518000,9.28,台積電,0,-0.17,False,False,2000.0,1955.0
2345,3646000,5.52,3646000,5.3,智邦,0,0.22,False,False,1835.0,1690.0
2357,8000,0.0,8000,0.0,華碩,0,0.0,False,False,578.0,568.0
2368,6607000,5.94,6607000,6.22,金像電,0,-0.28,False,False,1090.0,1095.0
2383,2861000,8.08,2861000,7.92,台光電,0,0.16,False,False,3420.0,3220.0
2404,764000,0.58,764000,0.6,漢唐,0,-0.02,False,False,926.0,907.0
2439,8000,0.0,8000,0.0,美律,0,0.0,False,False,86.0,85.8
2449,7512000,1.72,7512000,1.78,京元電子,0,-0.06,False,False,277.5,275.0
2454,508000,0.66,508000,0.69,聯發科,0,-0.03,False,False,1575.0,1575.0
2481,1636000,0.14,1636000,0.14,強茂,0,0.0,False,False,101.0,100.5
3008,10000,0.02,10000,0.02,大立光,0,0.0,False,False,2310.0,2280.0
3017,3026000,5.66,3026000,5.82,奇鋐,0,-0.16,False,False,2265.0,2235.0
3037,9147000,4.82,8443000,4.54,欣興,704000,0.28,False,False,638.0,625.0
3189,2657000,0.84,2657000,0.88,景碩,0,-0.04,False,False,381.0,387.0
3211,4086000,1.26,4086000,1.29,順達,0,-0.03,False,False,375.0,366.5
3217,477000,0.06,477000,0.06,優群,0,0.0,False,False,155.5,154.5
3264,2870000,0.45,2870000,0.45,欣銓,0,0.0,False,False,189.0,180.5
3324,160000,0.13,160000,0.14,雙鴻,0,-0.01,False,False,990.0,989.0
3376,1428000,0.24,1428000,0.26,新日興,0,-0.02,False,False,206.5,208.0
3443,267000,0.59,267000,0.61,創意,0,-0.02,False,False,2665.0,2655.0
3583,526000,0.29,526000,0.28,辛耘,0,0.01,False,False,673.0,612.0
3653,1694000,5.77,1595000,5.82,健策,99000,-0.05,False,False,4125.0,4240.0
3661,233000,0.58,233000,0.58,世芯-KY,0,0.0,False,False,3025.0,2895.0
3665,3052848,5.54,3052848,5.59,貿聯-KY,0,-0.05,False,False,2200.0,2130.0
3711,6159000,2.0,6159000,2.08,日月光投控,0,-0.08,False,False,393.0,392.0
4979,1037000,0.38,1037000,0.38,華星光,0,0.0,False,False,449.5,429.0
5274,318000,3.3,318000,3.44,信驊,0,-0.14,False,False,12580.0,12565.0
5347,5845000,0.62,5845000,0.66,世界,0,-0.04,False,False,129.0,131.5
6139,1559000,0.82,1559000,0.81,亞翔,0,0.01,False,False,636.0,605.0
6147,7692000,0.67,7692000,0.64,頎邦,0,0.03,False,False,106.0,96.5
6187,388000,0.31,388000,0.3,萬潤,0,0.01,False,False,974.0,886.0
6191,3402000,0.28,3402000,0.28,精成科,0,0.0,False,False,99.1,95.3
6223,1414000,5.39,1414000,5.44,旺矽,0,-0.05,False,False,4620.0,4470.0
6274,2670000,1.78,2670000,1.83,台燿,0,-0.05,False,False,808.0,797.0
6488,1330000,0.54,1330000,0.51,環球晶,0,0.03,False,False,490.5,447.5
6510,604000,1.74,604000,1.77,精測,0,-0.03,False,False,3485.0,3405.0
6515,268000,1.75,268000,1.84,穎崴,0,-0.09,False,False,7930.0,7995.0
6669,76000,0.23,76000,0.23,緯穎,0,0.0,False,False,3630.0,3580.0
6805,1130000,1.74,1130000,1.79,富世達,0,-0.05,False,False,1865.0,1840.0
8046,8189000,4.51,7557000,4.35,南電,632000,0.16,False,False,667.0,669.0
8210,34000,0.02,34000,0.03,勤誠,0,-0.01,False,False,890.0,880.0
8358,2750000,0.62,2750000,0.64,金居,0,-0.02,False,False,273.5,272.0
8996,515000,0.44,515000,0.45,高力,0,-0.01,False,False,1040.0,1010.0
