股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1590,530000,0.25,530000,0.25,亞德客-KY,0,0.0,False,False,1375.0,1395.0
1815,107000,0.0,107000,0.0,富喬,0,0.0,False,False,100.5,106.5
2002,5163000,0.03,5163000,0.03,中鋼,0,0.0,False,False,19.2,19.5
2303,77390000,4.48,77390000,4.12,聯電,0,0.36,False,False,170.0,160.0
2308,6222000,4.4,6222000,4.46,台達電,0,-0.06,False,False,2080.0,2150.0
2313,1000,0.0,1000,0.0,華通,0,0.0,False,False,243.0,259.5
2317,7307000,0.65,7307000,0.65,鴻海,0,0.0,False,False,259.5,268.5
2327,23892000,8.29,23892000,8.48,國巨*,0,-0.19,False,False,1020.0,1065.0
2330,11960000,10.13,11960000,10.0,台積電,0,0.13,False,False,2490.0,2510.0
2345,6334000,5.25,6334000,5.48,智邦,0,-0.23,False,False,2435.0,2595.0
2368,8315000,3.58,8315000,3.86,金像電,0,-0.28,False,False,1265.0,1395.0
2382,1000,0.0,1000,0.0,廣達,0,0.0,False,False,372.5,380.0
2383,4486000,8.7,4486000,8.71,台光電,0,-0.01,False,False,5700.0,5825.0
2439,18000,0.0,18000,0.0,美律,0,0.0,False,False,91.1,92.8
2449,6484000,0.73,6484000,0.73,京元電子,0,0.0,False,False,329.5,339.0
2454,4977000,7.68,4861000,7.23,聯發科,116000,0.45,False,False,4535.0,4465.0
2481,5000,0.0,5000,0.0,強茂,0,0.0,False,False,193.5,176.0
3008,1000,0.0,1000,0.0,大立光,0,0.0,False,False,5000.0,5185.0
3017,5191000,4.28,5191000,4.18,奇鋐,0,0.1,False,False,2425.0,2420.0
3037,13307000,4.41,13307000,4.46,欣興,0,-0.05,False,False,974.0,1005.0
3264,1508000,0.12,1508000,0.12,欣銓,0,0.0,False,False,233.5,242.0
3376,1741000,0.12,1741000,0.12,新日興,0,0.0,False,False,202.5,209.0
3443,1000,0.0,1000,0.0,創意,0,0.0,False,False,4725.0,4755.0
3533,852000,0.65,852000,0.66,嘉澤,0,-0.01,False,False,2235.0,2315.0
3653,2267000,2.96,2267000,2.9,健策,0,0.06,False,False,3840.0,3840.0
3661,1000,0.0,1000,0.0,世芯-KY,0,0.0,False,False,4375.0,4325.0
3665,4833848,3.29,4833848,3.2,貿聯-KY,0,0.09,False,False,2000.0,1990.0
3711,17948000,4.04,17948000,4.03,日月光投控,0,0.01,False,False,662.0,674.0
4958,1000,0.0,1000,0.0,臻鼎-KY,0,0.0,False,False,587.0,622.0
4966,1642000,0.37,1642000,0.38,譜瑞-KY,0,-0.01,False,False,661.0,695.0
5274,422000,2.66,422000,2.71,信驊,0,-0.05,False,False,18505.0,19275.0
5347,1000,0.0,1000,0.0,世界,0,0.0,False,False,186.5,191.5
5439,3528000,0.39,3528000,0.39,高技,0,0.0,False,False,321.5,336.0
6147,6275000,0.55,6275000,0.58,頎邦,0,-0.03,False,False,258.0,277.0
6187,1334000,0.53,1334000,0.56,萬潤,0,-0.03,False,False,1170.0,1260.0
6191,3988000,0.13,3988000,0.14,精成科,0,-0.01,False,False,99.1,103.5
6223,2279000,5.18,2279000,4.88,旺矽,0,0.3,False,False,6680.0,6425.0
6271,2966000,0.25,2966000,0.26,同欣電,0,-0.01,False,False,244.5,266.5
6274,5058000,2.99,5058000,3.2,台燿,0,-0.21,False,False,1735.0,1900.0
6278,4334000,0.3,4334000,0.3,台表科,0,0.0,False,False,204.0,206.0
6488,350000,0.12,350000,0.13,環球晶,0,-0.01,False,False,1010.0,1115.0
6510,930000,1.16,930000,1.09,精測,0,0.07,False,False,3665.0,3525.0
6515,348000,1.12,348000,1.1,穎崴,0,0.02,False,False,9450.0,9460.0
6669,2417000,3.85,2492000,4.03,緯穎,-75000,-0.18,False,False,4675.0,4855.0
6805,1811000,1.09,1811000,1.1,富世達,0,-0.01,False,False,1765.0,1820.0
8046,8917000,2.76,8917000,2.57,南電,0,0.19,False,False,909.0,864.0
8150,1444000,0.05,11635000,0.44,南茂,-10191000,-0.39,False,False,106.5,114.0
8210,2267000,1.01,2267000,1.03,勤誠,0,-0.02,False,False,1310.0,1370.0
8358,980000,0.22,980000,0.23,金居,0,-0.01,False,False,657.0,691.0
8996,354000,0.17,354000,0.18,高力,0,-0.01,False,False,1450.0,1555.0
