股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1590,528000,0.26,528000,0.25,亞德客-KY,0,0.01,False,False,1510.0,1425.0
2002,5163000,0.03,5163000,0.03,中鋼,0,0.0,False,False,18.9,18.85
2049,1080000,0.13,1080000,0.12,上銀,0,0.01,False,False,365.0,332.0
2303,87718000,3.49,87718000,3.48,聯電,0,0.01,False,False,122.0,118.5
2308,5932000,3.19,5932000,3.22,台達電,0,-0.03,False,False,1650.0,1620.0
2313,1000,0.0,1000,0.0,華通,0,0.0,False,False,218.0,198.5
2317,1000,0.0,1000,0.0,鴻海,0,0.0,False,False,258.5,250.0
2327,25437000,4.79,25437000,4.83,國巨*,0,-0.04,False,False,578.0,566.0
2330,12134000,9.5,11959000,9.3,台積電,175000,0.2,False,False,2405.0,2320.0
2345,6419000,4.99,6419000,4.99,智邦,0,0.0,False,False,2385.0,2320.0
2360,472000,0.29,472000,0.3,致茂,0,-0.01,False,False,1885.0,1925.0
2368,5556000,1.7,7579000,2.28,金像電,-2023000,-0.58,False,False,940.0,897.0
2382,1000,0.0,1000,0.0,廣達,0,0.0,False,False,304.0,300.5
2383,4863000,8.31,4863000,8.38,台光電,0,-0.07,False,False,5245.0,5140.0
2408,940000,0.14,940000,0.14,南亞科,0,0.0,False,False,445.0,436.0
2439,1000,0.0,1000,0.0,美律,0,0.0,False,False,81.4,81.2
2449,11295450,0.91,11295450,0.93,京元電子,0,-0.02,False,False,247.0,245.5
2454,5448000,7.1,5448000,7.06,聯發科,0,0.04,False,False,4000.0,3865.0
3008,1000,0.0,1000,0.0,大立光,0,0.0,False,False,4575.0,4355.0
3017,5801000,5.16,5801000,5.06,奇鋐,0,0.1,False,False,2730.0,2600.0
3037,20210000,6.38,20210000,6.26,欣興,0,0.12,False,False,969.0,924.0
3264,1508000,0.1,1508000,0.1,欣銓,0,0.0,False,False,202.0,193.5
3376,1741000,0.1,1741000,0.1,新日興,0,0.0,False,False,185.0,179.5
3443,1000,0.0,1000,0.0,創意,0,0.0,False,False,4390.0,4145.0
3533,1000,0.0,1000,0.0,嘉澤,0,0.0,False,False,1955.0,2010.0
3653,2375000,3.36,2375000,3.3,健策,0,0.06,False,False,4340.0,4145.0
3661,1000,0.0,1000,0.0,世芯-KY,0,0.0,False,False,3610.0,3390.0
3665,5130848,3.94,5130848,3.96,貿聯-KY,0,-0.02,False,False,2355.0,2300.0
3711,17439000,3.37,16327000,3.2,日月光投控,1112000,0.17,False,False,593.0,585.0
4958,1682000,0.27,1682000,0.25,臻鼎-KY,0,0.02,False,False,488.0,444.0
4966,140000,0.03,140000,0.03,譜瑞-KY,0,0.0,False,False,618.0,584.0
4979,1874000,0.3,1874000,0.28,華星光,0,0.02,False,False,492.0,447.5
5274,454900,2.37,454900,2.36,信驊,0,0.01,False,False,16020.0,15500.0
5347,1000,0.0,1000,0.0,世界,0,0.0,False,False,157.0,154.5
6187,1334000,0.46,1334000,0.49,萬潤,0,-0.03,False,False,1070.0,1090.0
6191,3988000,0.11,3988000,0.11,精成科,0,0.0,False,False,84.4,83.0
6223,2443000,4.97,2443000,4.83,旺矽,0,0.14,False,False,6245.0,5900.0
6271,2224000,0.14,2224000,0.13,同欣電,0,0.01,False,False,190.0,179.5
6274,5499000,2.63,5499000,2.47,台燿,0,0.16,False,False,1470.0,1340.0
6278,3250000,0.18,3250000,0.17,台表科,0,0.01,False,False,168.0,153.0
6488,1000,0.0,1000,0.0,環球晶,0,0.0,False,False,872.0,952.0
6510,261000,0.23,261000,0.24,精測,0,-0.01,False,False,2755.0,2795.0
6515,93000,0.21,93000,0.2,穎崴,0,0.01,False,False,6885.0,6575.0
6669,2708000,5.45,2708000,5.63,緯穎,0,-0.18,False,False,6175.0,6205.0
6805,1957000,1.02,1957000,1.04,富世達,0,-0.02,False,False,1600.0,1590.0
8046,9519000,3.29,9519000,3.33,南電,0,-0.04,False,False,1060.0,1045.0
8150,1000,0.0,1000,0.0,南茂,0,0.0,False,False,86.5,82.5
8210,2297000,0.88,2297000,0.89,勤誠,0,-0.01,False,False,1170.0,1150.0
8358,1000,0.0,1000,0.0,金居,0,0.0,False,False,349.5,341.0
8996,712000,0.24,412000,0.14,高力,300000,0.1,False,False,1035.0,1030.0
