股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1319,511000,0.02,511000,0.02,東陽,0,0.0,False,False,92.0999984741211,87.5
1590,530000,0.24,530000,0.25,亞德客-KY,0,-0.01,False,False,1280.0,1350.0
1815,107000,0.0,107000,0.0,富喬,0,0.0,False,False,109.5,109.0
2002,5163000,0.03,5163000,0.03,中鋼,0,0.0,False,False,18.950000762939453,19.1
2303,71690000,3.55,71690000,3.61,聯電,0,-0.06,False,False,141.5,146.0
2308,6572000,5.43,6572000,5.48,台達電,0,-0.05,False,False,2360.0,2420.0
2313,329000,0.03,329000,0.03,華通,0,0.0,False,False,270.5,282.0
2317,7307000,0.77,7307000,0.74,鴻海,0,0.03,False,False,301.5,293.5
2327,18313000,5.43,18313000,4.99,國巨*,0,0.44,False,False,846.0,790.0
2330,11960000,9.97,11960000,9.71,台積電,0,0.26,False,False,2380.0,2355.0
2345,6231000,5.29,6231000,5.39,智邦,0,-0.1,False,False,2425.0,2510.0
2357,1000,0.0,1000,0.0,華碩,0,0.0,False,False,920.0,837.0
2368,7769000,3.47,7769000,3.55,金像電,0,-0.08,False,False,1275.0,1325.0
2382,5441000,0.76,4025000,0.52,廣達,1416000,0.24,False,False,400.5,372.5
2383,4486000,7.64,4486000,7.84,台光電,0,-0.2,False,False,4860.0,5070.0
2404,1715000,0.69,1715000,0.69,漢唐,0,0.0,False,False,1150.0,1175.0
2439,18000,0.0,18000,0.0,美律,0,0.0,False,False,93.5,91.6
2449,3645000,0.39,5208000,0.57,京元電子,-1563000,-0.18,False,False,306.5,318.0
2454,4263000,6.76,4263000,6.7,聯發科,0,0.06,False,False,4525.0,4555.0
3008,329000,0.44,329000,0.44,大立光,0,0.0,False,False,3850.0,3835.0
3017,5191000,4.91,5191000,4.99,奇鋐,0,-0.08,False,False,2700.0,2785.0
3037,12466000,4.26,12466000,4.51,欣興,0,-0.25,False,False,975.0,1050.0
3264,1000,0.0,2117000,0.16,欣銓,-2116000,-0.16,False,False,214.5,223.0
3376,1741000,0.13,1741000,0.13,新日興,0,0.0,False,False,211.5,215.0
3443,167000,0.27,167000,0.27,創意,0,0.0,False,False,4535.0,4655.0
3533,852000,0.78,852000,0.79,嘉澤,0,-0.01,False,False,2615.0,2675.0
3653,2267000,3.17,2267000,3.0,健策,0,0.17,False,False,3990.0,3840.0
3661,1000,0.0,1000,0.0,世芯-KY,0,0.0,False,False,4575.0,4855.0
3665,4703848,3.62,4703848,3.44,貿聯-KY,0,0.18,False,False,2195.0,2120.0
3711,17948000,3.71,17948000,3.72,日月光投控,0,-0.01,False,False,590.0,601.0
4966,1642000,0.48,1642000,0.49,譜瑞-KY,0,-0.01,False,False,827.0,859.0
5274,422000,2.67,422000,2.69,信驊,0,-0.02,False,False,18095.0,18500.0
5347,1000,0.0,1000,0.0,世界,0,0.0,False,False,171.5,179.0
5439,3528000,0.46,3528000,0.46,高技,0,0.0,False,False,374.0,380.0
6147,5775000,0.57,5775000,0.57,頎邦,0,0.0,False,False,281.0,285.5
6187,1334000,0.47,1334000,0.49,萬潤,0,-0.02,False,False,1010.0,1070.0
6191,3988000,0.14,3988000,0.13,精成科,0,0.01,False,False,97.0,96.2
6223,2169000,4.19,2169000,4.25,旺矽,0,-0.06,False,False,5515.0,5680.0
6271,686000,0.06,686000,0.06,同欣電,0,0.0,False,False,249.5,247.5
6274,4400000,2.45,4400000,2.59,台燿,0,-0.14,False,False,1590.0,1705.0
6278,3734000,0.28,3734000,0.28,台表科,0,0.0,False,False,214.5,219.0
6510,930000,1.05,930000,1.06,精測,0,-0.01,False,False,3215.0,3290.0
6515,442000,1.25,442000,1.33,穎崴,0,-0.08,False,False,8080.0,8705.0
6669,2437000,4.67,2437000,4.63,緯穎,0,0.04,False,False,5475.0,5515.0
6805,1761000,1.35,1761000,1.29,富世達,0,0.06,False,False,2190.0,2120.0
8046,10828000,3.27,10828000,3.38,南電,0,-0.11,False,False,862.0,905.0
8150,11635000,0.4,11635000,0.43,南茂,0,-0.03,False,False,98.5999984741211,106.5
8210,2167000,1.04,2167000,1.05,勤誠,0,-0.01,False,False,1375.0,1400.0
8358,980000,0.22,1980000,0.46,金居,-1000000,-0.24,False,False,627.0,668.0
8996,1034000,0.38,1034000,0.37,高力,0,0.01,False,False,1050.0,1045.0
