股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1319,511000,0.02,511000,0.01,東陽,0,0.01,False,False,80.0,80.0
1590,530000,0.29,530000,0.3,亞德客-KY,0,-0.01,False,False,1480.0,1535.0
1815,107000,0.0,107000,0.0,富喬,0,0.0,False,False,105.5,108.0
2002,5163000,0.04,5163000,0.03,中鋼,0,0.01,False,False,18.4,18.5
2303,46374000,1.71,46374000,1.78,聯電,0,-0.07,False,False,98.4,104.5
2308,6572000,5.32,6572000,5.29,台達電,0,0.03,False,False,2165.0,2195.0
2313,4124000,0.37,4124000,0.39,華通,0,-0.02,False,False,237.0,260.0
2317,1000,0.0,3612000,0.33,鴻海,-3611000,-0.33,False,False,251.0,250.0
2327,18313000,2.88,17221000,2.65,國巨*,1092000,0.23,False,False,420.0,419.5
2330,11657000,9.68,11657000,9.63,台積電,0,0.05,False,False,2220.0,2255.0
2337,8000,0.0,8000,0.0,旺宏,0,0.0,False,False,168.0,153.0
2345,6231000,5.68,6231000,5.76,智邦,0,-0.08,False,False,2435.0,2525.0
2357,1996000,0.5,1996000,0.49,華碩,0,0.01,False,False,663.0,673.0
2368,7018000,3.54,8260000,4.21,金像電,-1242000,-0.67,False,False,1350.0,1390.0
2383,4605000,8.49,4605000,8.27,台光電,0,0.22,False,False,4930.0,4900.0
2404,1394000,0.53,1394000,0.51,漢唐,0,0.02,False,False,1025.0,993.0
2439,18000,0.0,18000,0.0,美律,0,0.0,False,False,84.2,85.6
2449,12919000,1.47,12919000,1.42,京元電子,0,0.05,False,False,305.0,301.0
2454,4263000,5.57,4463000,6.05,聯發科,-200000,-0.48,False,False,3495.0,3700.0
2481,3654000,0.17,3654000,0.15,強茂,0,0.02,False,False,121.0,115.5
3008,159000,0.17,159000,0.16,大立光,0,0.01,False,False,2850.0,2795.0
3017,4813000,4.65,4468000,4.13,奇鋐,345000,0.52,False,False,2585.0,2520.0
3036,1200000,0.13,1200000,0.12,文曄,0,0.01,False,False,284.0,275.5
3037,10822000,3.61,10822000,3.47,欣興,0,0.14,False,False,892.0,875.0
3217,874000,0.06,874000,0.06,優群,0,0.0,False,False,179.5,182.5
3264,9030000,0.78,9030000,0.76,欣銓,0,0.02,False,False,230.0,228.5
3376,1741000,0.13,1741000,0.13,新日興,0,0.0,False,False,200.0,204.0
3443,764000,1.52,764000,1.56,創意,0,-0.04,False,False,5330.0,5570.0
3653,2267000,2.99,2267000,3.26,健策,0,-0.27,False,False,3530.0,3920.0
3661,89000,0.16,296000,0.58,世芯-KY,-207000,-0.42,False,False,4780.0,5310.0
3665,4703848,4.4,4703848,4.78,貿聯-KY,0,-0.38,False,False,2500.0,2775.0
3711,14998000,3.07,14998000,3.05,日月光投控,0,0.02,False,False,548.0,555.0
4966,1036000,0.31,1036000,0.29,譜瑞-KY,0,0.02,False,False,809.0,761.0
5274,483000,3.22,483000,3.19,信驊,0,0.03,False,False,17820.0,18005.0
5439,3228000,0.45,3228000,0.45,高技,0,0.0,False,False,374.0,381.0
6147,1000,0.0,1000,0.0,頎邦,0,0.0,False,False,192.0,196.0
6187,1224000,0.56,1224000,0.55,萬潤,0,0.01,False,False,1225.0,1220.0
6191,3988000,0.14,3988000,0.14,精成科,0,0.0,False,False,92.5,93.8
6223,2169000,4.64,2084000,4.18,旺矽,85000,0.46,False,False,5720.0,5480.0
6274,4151000,2.25,4151000,2.21,台燿,0,0.04,False,False,1450.0,1450.0
6415,940000,0.16,940000,0.16,矽力*-KY,0,0.0,False,False,467.5,476.5
6510,930000,1.31,930000,1.32,精測,0,-0.01,False,False,3775.0,3860.0
6515,442000,1.63,442000,1.61,穎崴,0,0.02,False,False,9875.0,9950.0
6669,2294000,4.79,2294000,4.87,緯穎,0,-0.08,False,False,5580.0,5790.0
6805,1761000,1.21,1761000,1.19,富世達,0,0.02,False,False,1830.0,1850.0
8046,12658000,4.17,12658000,4.17,南電,0,0.0,False,False,880.0,900.0
8150,11334000,0.36,11334000,0.36,南茂,0,0.0,False,False,85.5,87.0
8210,1967000,1.12,1967000,1.12,勤誠,0,0.0,False,False,1520.0,1550.0
8358,1980000,0.34,1980000,0.35,金居,0,-0.01,False,False,456.0,477.0
8996,1034000,0.4,1034000,0.4,高力,0,0.0,False,False,1025.0,1055.0
