股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1590,1000,0.0,1000,0.0,亞德客-KY,0,0.0,False,False,1270.0,1285.0
2002,5163000,0.03,5163000,0.04,中鋼,0,-0.01,False,False,18.8,18.9
2303,89118000,4.58,89118000,4.5,聯電,0,0.08,False,False,142.5,140.5
2308,7240000,4.23,7240000,4.21,台達電,0,0.02,False,False,1620.0,1620.0
2313,501000,0.04,501000,0.04,華通,0,0.0,False,False,221.0,221.5
2317,1000,0.0,1000,0.0,鴻海,0,0.0,False,False,248.5,248.0
2327,24987000,4.91,24987000,4.88,國巨*,0,0.03,False,False,545.0,544.0
2330,11864000,10.18,11864000,10.27,台積電,0,-0.09,False,False,2380.0,2410.0
2345,6464000,4.37,6464000,4.38,智邦,0,-0.01,False,False,1875.0,1885.0
2360,1000,0.0,1000,0.0,致茂,0,0.0,False,False,2140.0,2160.0
2368,219000,0.08,219000,0.08,金像電,0,0.0,False,False,1020.0,1030.0
2382,1000,0.0,1000,0.0,廣達,0,0.0,False,False,332.5,336.5
2383,4750000,9.15,4750000,9.16,台光電,0,-0.01,False,False,5345.0,5365.0
2408,1000,0.0,1000,0.0,南亞科,0,0.0,False,False,473.0,493.0
2439,1000,0.0,1000,0.0,美律,0,0.0,False,False,77.3,76.5
2449,12818450,1.21,12818450,1.21,京元電子,0,0.0,False,False,261.5,263.0
2454,5186000,8.53,5186000,8.54,聯發科,0,-0.01,False,False,4560.0,4585.0
2481,5000,0.0,5000,0.0,強茂,0,0.0,False,False,159.0,150.0
2637,1000,0.0,1000,0.0,慧洋-KY,0,0.0,False,False,101.0,101.0
3008,1000,0.0,1000,0.0,大立光,0,0.0,False,False,5995.0,6660.0
3017,5949000,7.1,5949000,7.2,奇鋐,0,-0.1,False,False,3310.0,3370.0
3037,20300000,7.1,20300000,7.13,欣興,0,-0.03,False,False,970.0,977.0
3264,5028000,0.41,5028000,0.42,欣銓,0,-0.01,False,False,227.5,230.5
3376,1740000,0.11,1740000,0.11,新日興,0,0.0,False,False,181.0,183.0
3443,413000,0.95,372000,0.82,創意,41000,0.13,False,False,6400.0,6120.0
3653,2512000,5.27,2477000,5.13,健策,35000,0.14,False,False,5820.0,5765.0
3661,1000,0.0,1000,0.0,世芯-KY,0,0.0,False,False,3590.0,3650.0
3665,4280848,3.02,4280848,2.88,貿聯-KY,0,0.14,False,False,1955.0,1875.0
3711,16811000,3.71,16811000,3.73,日月光投控,0,-0.02,False,False,612.0,618.0
4958,2712000,0.48,2712000,0.48,臻鼎-KY,0,0.0,False,False,489.5,495.0
4966,1000,0.0,1000,0.0,譜瑞-KY,0,0.0,False,False,537.0,528.0
4979,1000,0.0,1000,0.0,華星光,0,0.0,False,False,547.0,531.0
5274,207900,1.35,207900,1.34,信驊,0,0.01,False,False,17980.0,17885.0
5347,1000,0.0,1000,0.0,世界,0,0.0,False,False,159.5,157.5
6187,1000,0.0,1000,0.0,萬潤,0,0.0,False,False,1225.0,1250.0
6191,3988000,0.12,3988000,0.12,精成科,0,0.0,False,False,82.0,82.3
6223,2546000,5.14,2546000,5.14,旺矽,0,0.0,False,False,5595.0,5620.0
6271,2222000,0.18,2222000,0.18,同欣電,0,0.0,False,False,220.0,220.0
6274,5398000,2.74,5398000,2.65,台燿,0,0.09,False,False,1410.0,1365.0
6278,3248000,0.22,3248000,0.22,台表科,0,0.0,False,False,185.5,186.5
6488,1000,0.0,1000,0.0,環球晶,0,0.0,False,False,900.0,902.0
6510,446000,0.54,637000,0.8,精測,-191000,-0.26,False,False,3375.0,3480.0
6515,95000,0.23,95000,0.24,穎崴,0,-0.01,False,False,6600.0,6890.0
6669,6490561,5.31,6490561,5.39,緯穎,0,-0.08,False,False,2270.0,2310.0
6805,1731000,1.35,1731000,1.34,富世達,0,0.01,False,False,2165.0,2150.0
8046,9426000,3.59,9426000,3.66,南電,0,-0.07,False,False,1055.0,1080.0
8150,1000,0.0,1000,0.0,南茂,0,0.0,False,False,86.6,86.7
8210,1516000,0.48,1516000,0.49,勤誠,0,-0.01,False,False,886.0,900.0
8358,1000,0.0,1000,0.0,金居,0,0.0,False,False,518.0,485.0
8996,485000,0.22,700000,0.33,高力,-215000,-0.11,False,False,1235.0,1330.0
